Lieu,Nom,Score,Description,Lien,lat,lon
Paris,"Crowne Plaza Paris République, an IHG Hotel",7.8,"This 19th-century building with its striking façade is the home of the Crowne Plaza Paris République, a 4-star hotel situated at Place de la République. ",https://www.booking.com/hotel/fr/holiday-inn-paris-republique.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=723966bc7e470187&srepoch=1634913403&from=searchresults&map=1&from_sr_card=2,48.867237,2.36544415
Paris,ibis Styles Paris Bercy,7.8,"This hotel is located opposite the Accor Hôtels Arena, 200 metres from Bercy Metro stop and 500 metres from Gare de Lyon train station. It offers free Wi-Fi access. ",https://www.booking.com/hotel/fr/mercure-paris-bercy.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=723966bc7e470187&srepoch=1634913403&from=searchresults&map=1&from_sr_card=2,48.83841913,2.3810935
Paris,Grand Hôtel Amelot,8.1,"Located in the 11th district of Paris, a 5-minute walk from the Marais district and Place des Vosges Park, Grand Hôtel Amelot offers a 24-hour reception, concierge service and luggage storage. ",https://www.booking.com/hotel/fr/grand-amelot-paris4.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=0&hapos=0&sr_order=popularity&srpvid=723966bc7e470187&srepoch=1634913403&from=searchresults&map=1&from_sr_card=2,48.8592568,2.3684085
Paris,Hôtel Aiglon,8.9,"Located in the heart of the Montparnasse district, this design hotel is just 30 metres from the Raspail Metro stop. Guest rooms are modern and stylish with free Wi-Fi access. ",https://www.booking.com/hotel/fr/aiglon.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=723966bc7e470187&srepoch=1634913403&from=searchresults&map=1&from_sr_card=2,48.83971177,2.33017266
Paris,Hotel de L'Esperance,8.6,"Located a 2-minute walk from the lively rue Mouffetard in Paris, Hotel de L'Esperance offers an inner courtyard. Place Monge and the Latin district are a 10-minute's walk away. ",https://www.booking.com/hotel/fr/de-l-39-esperance.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=723966bc7e470187&srepoch=1634913403&from=searchresults&map=1&from_sr_card=2,48.8381576,2.3496155
Paris,Les Piaules - Nation,8.6,"Set in Paris, 2.1 km from Opéra Bastille, Les Piaules - Nation offers air-conditioned rooms and a bar. ",https://www.booking.com/hotel/fr/les-piaules-nation.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=723966bc7e470187&srepoch=1634913403&from=searchresults&map=1&from_sr_card=2,48.847495,2.397166
Paris,Best Western Empire Elysees,8.1,"The Best Western Empire Elysées is located 600 metres from the Arc de Triomphe and Champs Elysées. It offers modern, air-conditioned rooms with free Wi-Fi internet access. ",https://www.booking.com/hotel/fr/best-western-empire-elysees.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=723966bc7e470187&srepoch=1634913403&from=searchresults&map=1&from_sr_card=2,48.87800841,2.29554489
Paris,Hôtel des Pavillons,8.0,"Set in the 17th district in Paris, this air-conditioned hotel is a 10-minute walk from the Champs Elysées with its luxury boutiques and a 10-minute walk from the Palais des Congrès. ",https://www.booking.com/hotel/fr/des-pavillons.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=723966bc7e470187&srepoch=1634913403&from=searchresults&map=1&from_sr_card=2,48.87638311,2.29064338
Paris,Avia Hôtel Saphir Montparnasse,7.5,"Located a 10-minute walk from Gare Montparnasse-Bienvenue and a 20-minute walk from Jardin du Luxembourg, Avia Hôtel Saphir Montparnasse has a 24-hour reception. ",https://www.booking.com/hotel/fr/avia-ha-tel.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=723966bc7e470187&srepoch=1634913403&from=searchresults&map=1&from_sr_card=2,48.8430501,2.31323284
Paris,Est Hotel,8.0,The Est Hotel is centrally located near Gare de L'Est and Gare du Nord Train Stations. It offers affordable accommodation and friendly service. Rooms are equipped with TV and en suite facilities. ,https://www.booking.com/hotel/fr/esthotelparis.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=723966bc7e470187&srepoch=1634913403&from=searchresults&map=1&from_sr_card=2,48.87294001,2.35862732
Paris,Novotel Suites Paris Expo Porte de Versailles,8.6,"Located in the South of Paris, just 13 km from Orly Airport, Novotel Suites Paris Expo Porte de Versailles is a few metres from Porte de Vanves Metro Station, which leads directly to the city center. ",https://www.booking.com/hotel/fr/novotel-suites-paris-expo-pte-versailles.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=723966bc7e470187&srepoch=1634913403&from=searchresults&map=1&from_sr_card=2,48.827609,2.305421
Paris,Campanile Hotel Paris Bercy Village,8.0,"This modern Campanile is located in the Bercy district of Paris, just 2 minutes from the shops, cinema and restaurants of Bercy Village. It offers soundproofed accommodation with satellite TV. ",https://www.booking.com/hotel/fr/parisbercyvillage.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=723966bc7e470187&srepoch=1634913403&from=searchresults&map=1&from_sr_card=2,48.83512358,2.38760747
Paris,Au Royal Mad,7.1,This hotel is just a 10-minute walk from the lively Place de la Bastille and the famous Père Lachaise Cemetery. It offers simply decorated rooms with free WiFi access. ,https://www.booking.com/hotel/fr/au-royal-mad.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=723966bc7e470187&srepoch=1634913403&from=searchresults&map=1&from_sr_card=2,48.85835171,2.37802438
Paris,Régence Etoile,8.6,"Regence Etoile hotel is located a 3-minute walk from the Champs-Elysées and Arc de Triomphe. It offers elegant, air-conditioned rooms with free Wi-Fi internet access. ",https://www.booking.com/hotel/fr/la-regence-etoile.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=723966bc7e470187&srepoch=1634913403&from=searchresults&map=1&from_sr_card=2,48.87652507,2.29293287
Paris,Best Western Ronceray Opéra,7.9,The Best Western Ronceray Opéra is centrally located near the Opéra Garnier and a short walk from Montmartre village. ,https://www.booking.com/hotel/fr/paris-ronceray-opera.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=723966bc7e470187&srepoch=1634913403&from=searchresults&map=1&from_sr_card=2,48.87181842,2.34195068
Paris,Color Design Hotel,7.6,"Color Design Hotel is located in the Bastille district in Paris, a 13-minute walk from Gare de Lyon TGV Train, RER and Metro Stations. ",https://www.booking.com/hotel/fr/relaislyonbastille.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=723966bc7e470187&srepoch=1634913403&from=searchresults&map=1&from_sr_card=2,48.84946229,2.38091268
Paris,Mercure Paris Gare De Lyon TGV,7.9,Hotel Mercure Paris Gare De Lyon is located right next to train and Metro connections at the Gare de Lyon. Free WiFi is provided. ,https://www.booking.com/hotel/fr/mercure-paris-gare-de-lyon.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=723966bc7e470187&srepoch=1634913403&from=searchresults&map=1&from_sr_card=2,48.8444056,2.37272322
Paris,Hotel Restaurant Au Boeuf Couronné,8.8,"Hotel Restaurant Au Boeuf Couronné offers pet-friendly accommodation with free WiFi in Paris, a 3-minute walk from the Parc de la Villette. Guests can enjoy the on-site restaurant and bar. ",https://www.booking.com/hotel/fr/restaurant-au-boeuf-couronne.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=723966bc7e470187&srepoch=1634913403&from=searchresults&map=1&from_sr_card=2,48.8879856,2.3910409
Paris,St Christopher's Inn Paris - Gare du Nord,7.8,"Located in the centre of Paris, just 200 metres from Gare du Nord Train Station, St Christopher’s Inn Paris offers 2 bars and a chill-out room. ",https://www.booking.com/hotel/fr/st-christopher-s-inn-paris-gare-du-nord.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=723966bc7e470187&srepoch=1634913403&from=searchresults&map=1&from_sr_card=2,48.87935677,2.35810898
Paris,Hôtel Edouard 6 Montparnasse Saint-Germain-des-Prés,8.5,Hotel Hôtel Edouard 6 Montparnasse Saint-Germain-des-Prés is located in the Montparnasse district of Paris. ,https://www.booking.com/hotel/fr/edouardvi.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=723966bc7e470187&srepoch=1634913403&from=searchresults&map=1&from_sr_card=2,48.84426753,2.32350111
Paris,Novotel Paris Porte Versailles,8.6,Novotel Paris Porte Versailles features air-conditioned rooms with satellite flat-screen TV in the 15th arr. District of Paris. ,https://www.booking.com/hotel/fr/novotel-paris-pte-versailles.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=0&hapos=25&sr_order=popularity&srpvid=6fb166bfb195001b&srepoch=1634913408&from=searchresults&map=1&from_sr_card=2,48.830077,2.292245
Paris,citizenM Paris Gare de Lyon,8.6,The citizenM Paris Gare de Lyon is set in the 12th district of Paris. It offers views of the Seine and is located near to Gare de Lyon train station. ,https://www.booking.com/hotel/fr/citizenm-paris-gare-de-lyon.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=35&sr_order=popularity&srpvid=6fb166bfb195001b&srepoch=1634913408&from=searchresults&map=1&from_sr_card=2,48.84372622,2.37172722
Paris,Hotel Ares Eiffel,8.5,Hotel Arès Tour Eiffel is a 4-star boutique hotel located a 10-minute walk from the Eiffel Tower. ,https://www.booking.com/hotel/fr/hotelarestoureiffel.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=34&sr_order=popularity&srpvid=6fb166bfb195001b&srepoch=1634913408&from=searchresults&map=1&from_sr_card=2,48.85040734,2.29817569
Paris,Aparthotel Adagio Porte de Versailles,7.5,"Opposite Porte de Versailles exhibition centre, this 4-star eco-friendly residence offers a 24-hour reception and is only 3 km from the Parc des Princes Stadium. ",https://www.booking.com/hotel/fr/portedeversaille.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=33&sr_order=popularity&srpvid=6fb166bfb195001b&srepoch=1634913408&from=searchresults&map=1&from_sr_card=2,48.8310834,2.28104442
Paris,Derby Alma,8.8,"This 4-star hotel boasts a tremendous location, within a stone’s throw of the Champs-Élysées and the Eiffel Tower. Free WiFi access is provided throughout the property. ",https://www.booking.com/hotel/fr/derbyalma.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=32&sr_order=popularity&srpvid=6fb166bfb195001b&srepoch=1634913408&from=searchresults&map=1&from_sr_card=2,48.86038811,2.30074525
Paris,Novotel Paris Vaugirard Montparnasse,7.7,"This 4-star Novotel Hotel is located in the Montparnasse district of Paris, 100 metres from Vaugirard Metro Station. ",https://www.booking.com/hotel/fr/novotel-paris-vaugirard.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=31&sr_order=popularity&srpvid=6fb166bfb195001b&srepoch=1634913408&from=searchresults&map=1&from_sr_card=2,48.83998236,2.30309486
Paris,Best Western Premier Faubourg 88,8.1,"Located in the 10th district of Paris, Best Western Premier Faubourg 88 is decorated in an urban, chic style and offers an interior courtyard, bar and 24-hour reception. ",https://www.booking.com/hotel/fr/best-western-premier-faubourg-88.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=30&sr_order=popularity&srpvid=6fb166bfb195001b&srepoch=1634913408&from=searchresults&map=1&from_sr_card=2,48.87767203,2.34926853
Amiens,Les Plumes Hotel,8.6,"Located 50 metres from cadet Metro Station, Les Plumes Hotel features free Wi-Fi internet access, a terrace and air-conditioned rooms serviced with a lift. ",https://www.booking.com/hotel/fr/les-plumes.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=49&sr_order=popularity&srpvid=6fb166bfb195001b&srepoch=1634913408&from=searchresults&map=1&from_sr_card=2,48.87657672,2.34316237
Amiens,Hotel Auguste,7.4,"Hotel Auguste is located in south-west Paris, 1.5 kilometres from Gare Montparnasse. It offers en-suite guestrooms with air-conditioning, TV and free WiFi. ",https://www.booking.com/hotel/fr/studio.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=47&sr_order=popularity&srpvid=6fb166bfb195001b&srepoch=1634913408&from=searchresults&map=1&from_sr_card=2,48.8377956,2.29614817
Amiens,Maison Nabis by HappyCulture,8.3,"Just a 5-minute walk from Place de Clichy Metro Station and the square’s lively restaurants and cafés, Maison Nabis by HappyCulture is a 4-star hotel offering free WiFi. ",https://www.booking.com/hotel/fr/pavillon-de-paris.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=50&sr_order=popularity&srpvid=6fb166bfb195001b&srepoch=1634913408&from=searchresults&map=1&from_sr_card=2,48.88123269,2.32782081
Amiens,Aparthotel Adagio Paris XV,7.2,Aparthotel Adagio Paris XV is located in Paris’ 15th arrondissement opposite the Porte de Versailles Exhibition Centre and 3 km from the Parc des Princes Stadium. ,https://www.booking.com/hotel/fr/parisxv.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=48&sr_order=popularity&srpvid=6fb166bfb195001b&srepoch=1634913408&from=searchresults&map=1&from_sr_card=2,48.83130941,2.28234261
Amiens,Arioso,8.2,Arioso offers a lounge bar and elegant guestrooms with free WiFi and is situated 500 metres from Faubourg Saint-Honoré and a 13-minute walk from Galeries Lafayette Department Store. ,https://www.booking.com/hotel/fr/arioso.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=46&sr_order=popularity&srpvid=6fb166bfb195001b&srepoch=1634913408&from=searchresults&map=1&from_sr_card=2,48.87469798,2.31682107
Amiens,Hôtel Paris Vaugirard,8.4,"Hotel Paris Vaugirard is located in Paris, 50 metres from Porte de Versailles and the main entrance of the Parc des Expositions. It offers free WiFi access. ",https://www.booking.com/hotel/fr/terminus-vaugirard.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=45&sr_order=popularity&srpvid=6fb166bfb195001b&srepoch=1634913408&from=searchresults&map=1&from_sr_card=2,48.8330812,2.28916146
